#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2022 08 06 17 10 172  2.1  3.0 99.00 99.00 99.00 999 1017.8 999.0  14.6 999.0 99.0 99.00 
2022 08 06 17 20 182  1.5  2.3 99.00 99.00 99.00 999 1017.8 999.0  14.6 999.0 99.0 99.00 
2022 08 06 17 30 188  1.5  2.3 99.00 99.00 99.00 999 1017.8 999.0  14.8 999.0 99.0 99.00 
2022 08 06 17 40 179  1.7  2.8  1.36  9.09  7.46 303 1018.0 999.0  14.8 999.0 99.0 99.00 
2022 08 06 17 50 173  1.0  1.9 99.00 99.00 99.00 999 1018.0 999.0  14.9 999.0 99.0 99.00 
2022 08 06 18 00 167  0.6  1.2 99.00 99.00 99.00 999 1018.1 999.0  14.8 999.0 99.0 99.00 
2022 08 06 18 10 175  1.3  2.2 99.00 99.00 99.00 999 1018.1 999.0  14.8 999.0 99.0 99.00 
2022 08 06 18 20 172  1.6  2.4 99.00 99.00 99.00 999 1018.2 999.0  14.8 999.0 99.0 99.00 
2022 08 06 18 30 166  1.5  2.3 99.00 99.00 99.00 999 1018.1 999.0  14.8 999.0 99.0 99.00 
2022 08 06 18 40 158  1.2  1.8  1.27  9.09  7.33 278 1018.1 999.0  14.8 999.0 99.0 99.00 
2022 08 06 18 50 165  1.2  1.7 99.00 99.00 99.00 999 1018.0 999.0  14.8 999.0 99.0 99.00 
2022 08 06 19 00 176  1.2  1.9 99.00 99.00 99.00 999 1018.0 999.0  14.8 999.0 99.0 99.00 
2022 08 06 19 10 164  1.6  2.5 99.00 99.00 99.00 999 1018.0 999.0  14.9 999.0 99.0 99.00 
2022 08 06 19 20 166  1.8  2.7 99.00 99.00 99.00 999 1018.0 999.0  14.7 999.0 99.0 99.00 
2022 08 06 19 30 167  1.2  2.0 99.00 99.00 99.00 999 1017.9 999.0  14.6 999.0 99.0 99.00 
2022 08 06 19 40 160  1.3  2.2  1.06  9.09  6.89 237 1017.8 999.0  15.0 999.0 99.0 99.00 
2022 08 06 19 50 150  1.3  1.9 99.00 99.00 99.00 999 1017.7 999.0  14.9 999.0 99.0 99.00 
2022 08 06 20 00 150  1.6  2.3 99.00 99.00 99.00 999 1017.8 999.0  14.8 999.0 99.0 99.00 
2022 08 06 20 10 156  1.7  2.4 99.00 99.00 99.00 999 1017.7 999.0  15.0 999.0 99.0 99.00 
2022 08 06 20 20 151  1.4  2.0 99.00 99.00 99.00 999 1017.8 999.0  14.9 999.0 99.0 99.00 
2022 08 06 20 30 159  1.2  1.9 99.00 99.00 99.00 999 1017.8 999.0  14.8 999.0 99.0 99.00 
2022 08 06 20 40 169  1.5  2.2  1.08  9.09  7.26 265 1017.8 999.0  15.1 999.0 99.0 99.00 
2022 08 06 20 50 174  1.5  2.3 99.00 99.00 99.00 999 1017.7 999.0  15.0 999.0 99.0 99.00 
2022 08 06 21 00 193  1.1  2.2 99.00 99.00 99.00 999 1017.6 999.0  15.2 999.0 99.0 99.00 
2022 08 06 21 10 218  1.5  3.1 99.00 99.00 99.00 999 1017.5 999.0  15.2 999.0 99.0 99.00 
2022 08 06 21 20 226  2.1  3.2 99.00 99.00 99.00 999 1017.5 999.0  15.3 999.0 99.0 99.00 
2022 08 06 21 30 226  1.9  2.4 99.00 99.00 99.00 999 1017.4 999.0  15.4 999.0 99.0 99.00 
2022 08 06 21 40 233  1.9  2.6  1.24  9.09  7.44 261 1017.4 999.0  15.4 999.0 99.0 99.00 
2022 08 06 21 50 230  2.2  2.9 99.00 99.00 99.00 999 1017.3 999.0  15.4 999.0 99.0 99.00 
2022 08 06 22 00 232  2.0  2.7 99.00 99.00 99.00 999 1017.3 999.0  15.4 999.0 99.0 99.00 
2022 08 06 22 10 236  2.0  2.7 99.00 99.00 99.00 999 1017.2 999.0  15.8 999.0 99.0 99.00 
2022 08 06 22 20 237  2.0  2.7 99.00 99.00 99.00 999 1017.1 999.0  15.9 999.0 99.0 99.00 
2022 08 06 22 30 233  2.3  2.9 99.00 99.00 99.00 999 1017.0 999.0  15.8 999.0 99.0 99.00 
2022 08 06 22 40 242  2.2  2.8  1.23  9.09  7.37 269 1017.0 999.0  16.1 999.0 99.0 99.00 
2022 08 06 22 50 241  2.0  2.6 99.00 99.00 99.00 999 1016.9 999.0  15.9 999.0 99.0 99.00 
2022 08 06 23 00 247  2.2  2.9 99.00 99.00 99.00 999 1016.8 999.0  15.8 999.0 99.0 99.00 
2022 08 06 23 10 259  2.1  2.7 99.00 99.00 99.00 999 1016.8 999.0  16.3 999.0 99.0 99.00 
2022 08 06 23 20 267  1.9  2.6 99.00 99.00 99.00 999 1016.7 999.0  16.5 999.0 99.0 99.00 
2022 08 06 23 30 269  1.6  2.1 99.00 99.00 99.00 999 1016.7 999.0  15.8 999.0 99.0 99.00 
2022 08 06 23 40 268  1.7  2.2  1.09  9.09  7.03 256 1016.6 999.0  15.8 999.0 99.0 99.00 
2022 08 06 23 50 274  1.9  2.4 99.00 99.00 99.00 999 1016.6 999.0  16.2 999.0 99.0 99.00 
2022 08 07 00 00 277  1.9  2.7 99.00 99.00 99.00 999 1016.5 999.0  16.3 999.0 99.0 99.00 
2022 08 07 00 10 272  1.8  2.4 99.00 99.00 99.00 999 1016.5 999.0  16.5 999.0 99.0 99.00 
2022 08 07 00 20 275  1.6  2.3 99.00 99.00 99.00 999 1016.3 999.0  16.5 999.0 99.0 99.00 
2022 08 07 00 30 268  1.7  2.6 99.00 99.00 99.00 999 1016.2 999.0  16.4 999.0 99.0 99.00 
2022 08 07 00 40 271  2.1  2.9  1.17  9.09  6.98 278 1016.2 999.0  16.3 999.0 99.0 99.00 
2022 08 07 00 50 279  2.8  3.8 99.00 99.00 99.00 999 1016.1 999.0  16.0 999.0 99.0 99.00 
2022 08 07 01 00 275  2.8  3.7 99.00 99.00 99.00 999 1015.9 999.0  15.7 999.0 99.0 99.00 
2022 08 07 01 10 273  2.6  3.3 99.00 99.00 99.00 999 1015.9 999.0  15.7 999.0 99.0 99.00 
2022 08 07 01 20 279  2.5  3.0 99.00 99.00 99.00 999 1015.8 999.0  15.4 999.0 99.0 99.00 
2022 08 07 01 30 281  2.3  2.9 99.00 99.00 99.00 999 1015.8 999.0  15.7 999.0 99.0 99.00 
2022 08 07 01 40 292  2.0  2.5  1.05  9.09  7.14 305 1015.6 999.0  15.9 999.0 99.0 99.00 
2022 08 07 01 50 286  2.0  2.5 99.00 99.00 99.00 999 1015.6 999.0  15.9 999.0 99.0 99.00 
2022 08 07 02 00 286  1.9  2.5 99.00 99.00 99.00 999 1015.4 999.0  15.6 999.0 99.0 99.00 
2022 08 07 02 10 287  1.9  2.4 99.00 99.00 99.00 999 1015.5 999.0  16.0 999.0 99.0 99.00 
2022 08 07 02 20 281  1.8  2.3 99.00 99.00 99.00 999 1015.5 999.0  15.9 999.0 99.0 99.00 
2022 08 07 02 30 277  1.9  2.4 99.00 99.00 99.00 999 1015.5 999.0  16.2 999.0 99.0 99.00 
2022 08 07 02 40 276  1.8  2.3  1.22  9.09  7.45 283 1015.5 999.0  16.2 999.0 99.0 99.00 
2022 08 07 02 50 281  1.6  2.4 99.00 99.00 99.00 999 1015.5 999.0  16.1 999.0 99.0 99.00 
2022 08 07 03 00 270  1.6  2.1 99.00 99.00 99.00 999 9999.0 999.0  16.1 999.0 99.0 99.00 
2022 08 07 03 10 279  1.5  2.0 99.00 99.00 99.00 999 1015.4 999.0  16.0 999.0 99.0 99.00 
2022 08 07 03 20 274  1.5  2.0 99.00 99.00 99.00 999 1015.5 999.0  15.8 999.0 99.0 99.00 
2022 08 07 03 30 264  1.4  1.8 99.00 99.00 99.00 999 1015.6 999.0  15.6 999.0 99.0 99.00 
2022 08 07 03 40 258  1.3  1.8  1.21  9.09  7.34 282 1015.6 999.0  15.4 999.0 99.0 99.00 
2022 08 07 03 50 252  1.2  1.8 99.00 99.00 99.00 999 1015.7 999.0  15.5 999.0 99.0 99.00 
2022 08 07 04 00 243  0.9  1.3 99.00 99.00 99.00 999 1015.6 999.0  15.6 999.0 99.0 99.00 
2022 08 07 04 10 246  0.6  1.0 99.00 99.00 99.00 999 1015.7 999.0  15.4 999.0 99.0 99.00 
2022 08 07 04 20 244  1.0  1.4 99.00 99.00 99.00 999 1015.8 999.0  15.5 999.0 99.0 99.00 
2022 08 07 04 30 249  0.8  1.3 99.00 99.00 99.00 999 1015.9 999.0  15.4 999.0 99.0 99.00 
2022 08 07 04 40 250  1.0  1.3  1.15  8.33  7.30 311 1016.0 999.0  15.4 999.0 99.0 99.00 
2022 08 07 04 50 255  1.0  1.4 99.00 99.00 99.00 999 1016.1 999.0  15.4 999.0 99.0 99.00 
2022 08 07 05 00 254  0.9  1.4 99.00 99.00 99.00 999 1016.1 999.0  15.3 999.0 99.0 99.00 
2022 08 07 05 10 241  0.5  1.0 99.00 99.00 99.00 999 1016.2 999.0  15.5 999.0 99.0 99.00 
2022 08 07 05 20 242  0.7  1.2 99.00 99.00 99.00 999 1016.3 999.0  15.5 999.0 99.0 99.00 
2022 08 07 05 30 247  0.6  1.0 99.00 99.00 99.00 999 1016.3 999.0  15.6 999.0 99.0 99.00 
2022 08 07 05 40 242  0.5  0.8  1.12  8.33  7.23 297 1016.2 999.0  15.7 999.0 99.0 99.00 
2022 08 07 05 50 230  0.4  0.7 99.00 99.00 99.00 999 1016.2 999.0  15.9 999.0 99.0 99.00 
2022 08 07 06 00 218  0.3  0.7 99.00 99.00 99.00 999 1016.2 999.0  15.9 999.0 99.0 99.00 
2022 08 07 06 10 198  0.6  1.1 99.00 99.00 99.00 999 1016.2 999.0  15.9 999.0 99.0 99.00 
2022 08 07 06 20 186  0.5  0.8 99.00 99.00 99.00 999 1016.2 999.0  15.9 999.0 99.0 99.00 
2022 08 07 06 30 192  0.5  1.0 99.00 99.00 99.00 999 1016.1 999.0  15.9 999.0 99.0 99.00 
2022 08 07 06 40 204  0.7  1.1  1.15  9.09  7.38 284 1016.2 999.0  16.1 999.0 99.0 99.00 
2022 08 07 06 50 215  0.7  1.3 99.00 99.00 99.00 999 1016.1 999.0  16.1 999.0 99.0 99.00 
2022 08 07 07 00 215  0.8  1.3 99.00 99.00 99.00 999 1016.2 999.0  15.9 999.0 99.0 99.00 
2022 08 07 07 10 216  0.8  1.2 99.00 99.00 99.00 999 1016.2 999.0  15.9 999.0 99.0 99.00 
2022 08 07 07 20 205  0.9  1.3 99.00 99.00 99.00 999 1016.4 999.0  15.8 999.0 99.0 99.00 
2022 08 07 07 30 201  1.0  1.3 99.00 99.00 99.00 999 1016.4 999.0  15.8 999.0 99.0 99.00 
2022 08 07 07 40 212  1.0  1.5  1.10  9.09  7.40 257 1016.4 999.0  15.6 999.0 99.0 99.00 
2022 08 07 07 50 214  1.1  1.4 99.00 99.00 99.00 999 1016.5 999.0  15.4 999.0 99.0 99.00 
2022 08 07 08 00 217  1.3  1.7 99.00 99.00 99.00 999 1016.4 999.0  15.4 999.0 99.0 99.00 
2022 08 07 08 10 215  1.1  1.5 99.00 99.00 99.00 999 1016.5 999.0  15.2 999.0 99.0 99.00 
2022 08 07 08 20 219  1.2  1.5 99.00 99.00 99.00 999 1016.5 999.0  15.0 999.0 99.0 99.00 
2022 08 07 08 30 227  1.5  2.2 99.00 99.00 99.00 999 1016.4 999.0  15.1 999.0 99.0 99.00 
2022 08 07 08 40 245  1.6  2.1  1.07  7.69  7.30 301 1016.5 999.0  14.7 999.0 99.0 99.00 
2022 08 07 08 50 244  1.6  2.0 99.00 99.00 99.00 999 1016.4 999.0  14.6 999.0 99.0 99.00 
2022 08 07 09 00 251  1.6  2.1 99.00 99.00 99.00 999 1016.4 999.0  14.8 999.0 99.0 99.00 
2022 08 07 09 10 261  1.5  1.8 99.00 99.00 99.00 999 1016.3 999.0  14.9 999.0 99.0 99.00 
2022 08 07 09 20 272  1.5  2.0 99.00 99.00 99.00 999 1016.4 999.0  14.8 999.0 99.0 99.00 
2022 08 07 09 30 293  1.3  1.9 99.00 99.00 99.00 999 1016.4 999.0  14.6 999.0 99.0 99.00 
2022 08 07 09 40 294  1.5  2.1  0.98  8.33  6.94 293 1016.3 999.0  14.2 999.0 99.0 99.00 
2022 08 07 09 50 300  1.1  1.6 99.00 99.00 99.00 999 1016.2 999.0  14.1 999.0 99.0 99.00 
2022 08 07 10 00 309  1.2  1.7 99.00 99.00 99.00 999 1016.3 999.0  14.1 999.0 99.0 99.00 
2022 08 07 10 10 312  1.0  1.6 99.00 99.00 99.00 999 1016.4 999.0  14.1 999.0 99.0 99.00 
2022 08 07 10 20 308  1.2  1.8 99.00 99.00 99.00 999 1016.5 999.0  14.4 999.0 99.0 99.00 
2022 08 07 10 30 311  1.2  1.7 99.00 99.00 99.00 999 1016.4 999.0  14.9 999.0 99.0 99.00 
2022 08 07 10 40 306  1.1  1.5  1.00  7.69  6.87 280 1016.4 999.0  15.1 999.0 99.0 99.00 
2022 08 07 10 50 274  0.6  1.0 99.00 99.00 99.00 999 1016.5 999.0  15.2 999.0 99.0 99.00 
2022 08 07 11 00 295  0.7  1.1 99.00 99.00 99.00 999 1016.5 999.0  15.2 999.0 99.0 99.00 
2022 08 07 11 10 320  0.7  1.4 99.00 99.00 99.00 999 1016.4 999.0  15.3 999.0 99.0 99.00 
2022 08 07 11 20 288  0.5  1.0 99.00 99.00 99.00 999 1016.6 999.0  14.7 999.0 99.0 99.00 
2022 08 07 11 30 282  0.6  1.1 99.00 99.00 99.00 999 1016.7 999.0  14.8 999.0 99.0 99.00 
2022 08 07 11 40 259  0.7  1.3  1.02  7.69  7.05 285 1016.7 999.0  14.7 999.0 99.0 99.00 
2022 08 07 11 50 253  0.6  1.2 99.00 99.00 99.00 999 1016.7 999.0  14.7 999.0 99.0 99.00 
2022 08 07 12 00 239  0.5  0.9 99.00 99.00 99.00 999 1016.7 999.0  15.1 999.0 99.0 99.00 
2022 08 07 12 10 289  0.3  0.9 99.00 99.00 99.00 999 1016.6 999.0  14.9 999.0 99.0 99.00 
2022 08 07 12 20 311  0.4  0.9 99.00 99.00 99.00 999 1016.7 999.0  15.1 999.0 99.0 99.00 
2022 08 07 12 30 281  0.4  0.9 99.00 99.00 99.00 999 1016.7 999.0  15.5 999.0 99.0 99.00 
2022 08 07 12 40 290  0.6  1.4  1.00 10.00  6.85 260 1016.7 999.0  15.5 999.0 99.0 99.00 
2022 08 07 12 50 258  0.7  1.7 99.00 99.00 99.00 999 1016.9 999.0  15.3 999.0 99.0 99.00 
2022 08 07 13 00 261  0.6  1.3 99.00 99.00 99.00 999 1016.9 999.0  15.4 999.0 99.0 99.00 
2022 08 07 13 10 336  0.7  1.3 99.00 99.00 99.00 999 1016.9 999.0  15.4 999.0 99.0 99.00 
2022 08 07 13 20 345  0.8  1.6 99.00 99.00 99.00 999 1017.0 999.0  15.5 999.0 99.0 99.00 
2022 08 07 13 30 351  0.7  1.2 99.00 99.00 99.00 999 1017.0 999.0  15.4 999.0 99.0 99.00 
2022 08 07 13 40 353  0.6  1.3  1.03  8.33  7.03 288 1017.1 999.0  15.3 999.0 99.0 99.00 
2022 08 07 13 50 267  0.4  1.3 99.00 99.00 99.00 999 1017.3 999.0  15.4 999.0 99.0 99.00 
2022 08 07 14 00 221  0.7  1.5 99.00 99.00 99.00 999 1017.3 999.0 999.0 999.0 99.0 99.00 
2022 08 07 14 10 307  0.7  1.5 99.00 99.00 99.00 999 1017.4 999.0  15.3 999.0 99.0 99.00 
2022 08 07 14 20 260  0.9  1.5 99.00 99.00 99.00 999 1017.5 999.0  15.2 999.0 99.0 99.00 
2022 08 07 14 30 264  0.8  1.2 99.00 99.00 99.00 999 1017.5 999.0  15.3 999.0 99.0 99.00 
2022 08 07 14 40 268  0.8  1.4 99.00 99.00 99.00 999 1017.6 999.0  15.4 999.0 99.0 99.00 
2022 08 07 14 50 287  0.8  1.2 99.00 99.00 99.00 999 1017.7 999.0  15.3 999.0 99.0 99.00 
2022 08 07 15 00 282  0.7  1.4 99.00 99.00 99.00 999 1017.8 999.0  15.3 999.0 99.0 99.00 
2022 08 07 15 10 289  0.9  1.5 99.00 99.00 99.00 999 1017.9 999.0  15.4 999.0 99.0 99.00 
2022 08 07 15 20 256  1.1  1.7 99.00 99.00 99.00 999 1018.0 999.0  15.4 999.0 99.0 99.00 
2022 08 07 15 30 267  1.6  2.2 99.00 99.00 99.00 999 1018.1 999.0  15.5 999.0 99.0 99.00 
2022 08 07 15 40 279  1.7  2.3  0.97  8.33  6.79 302 1018.1 999.0  15.6 999.0 99.0 99.00 
2022 08 07 15 50 291  1.7  2.3 99.00 99.00 99.00 999 1018.2 999.0  15.6 999.0 99.0 99.00 
2022 08 07 16 00 287  1.4  1.9 99.00 99.00 99.00 999 1018.4 999.0  15.6 999.0 99.0 99.00 
2022 08 07 16 10 298  1.8  2.5 99.00 99.00 99.00 999 1018.4 999.0  15.6 999.0 99.0 99.00 
2022 08 07 16 20 301  1.5  2.1 99.00 99.00 99.00 999 1018.4 999.0  15.6 999.0 99.0 99.00 
2022 08 07 16 30 301  2.1  2.9 99.00 99.00 99.00 999 1018.3 999.0  15.6 999.0 99.0 99.00 
2022 08 07 16 40 296  2.5  3.2  1.02  8.33  6.75 305 1018.3 999.0  15.6 999.0 99.0 99.00 
2022 08 07 16 50 312  2.6  3.7 99.00 99.00 99.00 999 1018.4 999.0  15.6 999.0 99.0 99.00 
2022 08 07 17 00 312  3.0  4.0 99.00 99.00 99.00 999 1018.5 999.0  15.6 999.0 99.0 99.00 
2022 08 07 17 10 311  3.0  4.0 99.00 99.00 99.00 999 1018.5 999.0  15.6 999.0 99.0 99.00 
2022 08 07 17 20 310  2.9  4.1 99.00 99.00 99.00 999 1018.5 999.0  15.6 999.0 99.0 99.00 
2022 08 07 17 30 299  3.9  5.4 99.00 99.00 99.00 999 1018.5 999.0  15.7 999.0 99.0 99.00 
2022 08 07 17 40 305  2.9  4.1  0.99  8.33  6.85 305 1018.5 999.0  15.7 999.0 99.0 99.00 
2022 08 07 17 50 327  3.2  3.9 99.00 99.00 99.00 999 1018.5 999.0  15.6 999.0 99.0 99.00 
2022 08 07 18 00 322  3.0  3.9 99.00 99.00 99.00 999 1018.6 999.0  15.7 999.0 99.0 99.00 
2022 08 07 18 10 319  3.0  3.7 99.00 99.00 99.00 999 1018.6 999.0  15.7 999.0 99.0 99.00 
2022 08 07 18 20 326  3.0  3.7 99.00 99.00 99.00 999 1018.6 999.0  15.6 999.0 99.0 99.00 
2022 08 07 18 30 328  2.8  3.7 99.00 99.00 99.00 999 1018.7 999.0  15.6 999.0 99.0 99.00 
2022 08 07 18 40 331  3.1  4.0  0.90  8.33  6.58 310 1018.7 999.0  15.8 999.0 99.0 99.00 
2022 08 07 18 50 323  2.9  4.0 99.00 99.00 99.00 999 1018.7 999.0  15.7 999.0 99.0 99.00 
2022 08 07 19 00 318  3.3  4.1 99.00 99.00 99.00 999 1018.7 999.0  15.9 999.0 99.0 99.00 
2022 08 07 19 10 324  3.1  3.8 99.00 99.00 99.00 999 1018.6 999.0  15.7 999.0 99.0 99.00 
2022 08 07 19 20 324  3.0  3.8 99.00 99.00 99.00 999 1018.6 999.0  15.9 999.0 99.0 99.00 
2022 08 07 19 30 320  2.7  3.4 99.00 99.00 99.00 999 1018.6 999.0  15.9 999.0 99.0 99.00 
2022 08 07 19 40 326  2.7  3.3  1.00  7.69  6.87 301 1018.6 999.0  15.9 999.0 99.0 99.00 
2022 08 07 19 50 326  2.9  3.9 99.00 99.00 99.00 999 1018.6 999.0  15.9 999.0 99.0 99.00 
2022 08 07 20 00 330  3.0  3.7 99.00 99.00 99.00 999 1018.6 999.0  16.0 999.0 99.0 99.00 
2022 08 07 20 10 326  2.9  3.9 99.00 99.00 99.00 999 1018.6 999.0  15.7 999.0 99.0 99.00 
2022 08 07 20 20 329  2.9  3.8 99.00 99.00 99.00 999 1018.6 999.0  15.9 999.0 99.0 99.00 
2022 08 07 20 30 326  3.0  3.7 99.00 99.00 99.00 999 1018.6 999.0  16.1 999.0 99.0 99.00 
2022 08 07 20 40 322  3.1  3.9  0.99  7.69  7.08 309 1018.6 999.0  16.2 999.0 99.0 99.00 
2022 08 07 20 50 326  3.4  4.2 99.00 99.00 99.00 999 1018.4 999.0  16.2 999.0 99.0 99.00 
2022 08 07 21 00 322  2.8  3.6 99.00 99.00 99.00 999 1018.5 999.0  16.0 999.0 99.0 99.00 
2022 08 07 21 10 318  2.6  3.5 99.00 99.00 99.00 999 1018.4 999.0  16.1 999.0 99.0 99.00 
2022 08 07 21 20 323  2.7  3.5 99.00 99.00 99.00 999 1018.4 999.0  16.3 999.0 99.0 99.00 
2022 08 07 21 30 325  2.5  3.5 99.00 99.00 99.00 999 1018.4 999.0  16.3 999.0 99.0 99.00 
2022 08 07 21 40 329  2.6  3.4  1.00  7.69  7.04 309 1018.4 999.0  16.2 999.0 99.0 99.00 
2022 08 07 21 50 319  2.6  3.4 99.00 99.00 99.00 999 1018.4 999.0  16.3 999.0 99.0 99.00 
2022 08 07 22 00 317  2.4  3.1 99.00 99.00 99.00 999 1018.3 999.0  16.3 999.0 99.0 99.00 
2022 08 07 22 10 314  2.7  3.6 99.00 99.00 99.00 999 1018.2 999.0  16.3 999.0 99.0 99.00 
2022 08 07 22 20 310  3.1  4.7 99.00 99.00 99.00 999 1018.2 999.0  16.3 999.0 99.0 99.00 
2022 08 07 22 30 309  3.6  5.0 99.00 99.00 99.00 999 1018.0 999.0  16.3 999.0 99.0 99.00 
2022 08 07 22 40 307  3.7  4.6  0.91  7.69  7.14 296 1017.8 999.0  16.5 999.0 99.0 99.00 
2022 08 07 22 50 299  3.5  4.3 99.00 99.00 99.00 999 1017.7 999.0  16.6 999.0 99.0 99.00 
2022 08 07 23 00 291  3.8  4.5 99.00 99.00 99.00 999 1017.5 999.0  16.6 999.0 99.0 99.00 
2022 08 07 23 10 284  3.8  4.7 99.00 99.00 99.00 999 1017.5 999.0  16.6 999.0 99.0 99.00 
2022 08 07 23 20 280  3.4  4.1 99.00 99.00 99.00 999 1017.5 999.0  16.5 999.0 99.0 99.00 
2022 08 07 23 30 279  3.6  4.3 99.00 99.00 99.00 999 1017.5 999.0  16.5 999.0 99.0 99.00 
2022 08 07 23 40 282  3.5  4.2  0.88  9.09  6.93 266 1017.4 999.0  16.6 999.0 99.0 99.00 
2022 08 07 23 50 281  3.5  4.2 99.00 99.00 99.00 999 1017.3 999.0  16.6 999.0 99.0 99.00 
2022 08 08 00 00 281  3.8  4.5 99.00 99.00 99.00 999 1017.3 999.0  16.5 999.0 99.0 99.00 
2022 08 08 00 10 282  3.9  4.8 99.00 99.00 99.00 999 1017.2 999.0  16.6 999.0 99.0 99.00 
2022 08 08 00 20 283  3.7  4.8 99.00 99.00 99.00 999 1017.2 999.0  16.6 999.0 99.0 99.00 
2022 08 08 00 30 282  3.6  4.4 99.00 99.00 99.00 999 1017.3 999.0  16.5 999.0 99.0 99.00 
2022 08 08 00 40 284  3.8  4.5  0.83  7.14  6.62 295 1017.3 999.0  16.5 999.0 99.0 99.00 
2022 08 08 00 50 286  3.9  4.7 99.00 99.00 99.00 999 1017.1 999.0  16.5 999.0 99.0 99.00 
2022 08 08 01 00 286  4.1  4.8 99.00 99.00 99.00 999 1016.9 999.0  16.5 999.0 99.0 99.00 
2022 08 08 01 10 285  4.0  4.8 99.00 99.00 99.00 999 1016.9 999.0  16.5 999.0 99.0 99.00 
2022 08 08 01 20 289  3.9  4.9 99.00 99.00 99.00 999 1016.8 999.0  16.5 999.0 99.0 99.00 
2022 08 08 01 30 291  3.8  4.6 99.00 99.00 99.00 999 1016.7 999.0  16.5 999.0 99.0 99.00 
2022 08 08 01 40 294  3.6  4.5  0.81  8.33  6.82 290 1016.7 999.0  16.5 999.0 99.0 99.00 
2022 08 08 01 50 301  3.4  4.4 99.00 99.00 99.00 999 1016.6 999.0  16.6 999.0 99.0 99.00 
2022 08 08 02 00 300  3.8  4.5 99.00 99.00 99.00 999 1016.7 999.0  16.6 999.0 99.0 99.00 
2022 08 08 02 10 301  3.7  4.4 99.00 99.00 99.00 999 1016.6 999.0  16.6 999.0 99.0 99.00 
2022 08 08 02 20 300  3.8  4.7 99.00 99.00 99.00 999 1016.7 999.0  16.6 999.0 99.0 99.00 
2022 08 08 02 30 304  3.6  4.4 99.00 99.00 99.00 999 1016.7 999.0  16.6 999.0 99.0 99.00 
2022 08 08 02 40 307  3.6  4.3  0.83  8.33  6.46 302 1016.6 999.0  16.6 999.0 99.0 99.00 
2022 08 08 02 50 308  3.5  4.4 99.00 99.00 99.00 999 1016.7 999.0  16.5 999.0 99.0 99.00 
2022 08 08 03 00 309  3.5  4.8 99.00 99.00 99.00 999 1016.8 999.0  16.5 999.0 99.0 99.00 
2022 08 08 03 10 304  3.8  4.8 99.00 99.00 99.00 999 1016.8 999.0  16.5 999.0 99.0 99.00 
2022 08 08 03 20 304  4.0  5.1 99.00 99.00 99.00 999 1016.9 999.0  16.5 999.0 99.0 99.00 
2022 08 08 03 30 305  4.1  4.9 99.00 99.00 99.00 999 1016.8 999.0  16.5 999.0 99.0 99.00 
2022 08 08 03 40 303  4.2  5.1  0.91  7.69  6.52 304 1016.7 999.0  16.4 999.0 99.0 99.00 
2022 08 08 03 50 301  4.1  5.0 99.00 99.00 99.00 999 1016.9 999.0  16.4 999.0 99.0 99.00 
2022 08 08 04 00 300  3.9  4.7 99.00 99.00 99.00 999 1016.9 999.0  16.4 999.0 99.0 99.00 
2022 08 08 04 10 299  3.9  4.9 99.00 99.00 99.00 999 1017.0 999.0  16.4 999.0 99.0 99.00 
2022 08 08 04 20 296  4.1  4.9 99.00 99.00 99.00 999 1017.0 999.0  16.4 999.0 99.0 99.00 
2022 08 08 04 30 289  4.5  5.5 99.00 99.00 99.00 999 1017.0 999.0  16.3 999.0 99.0 99.00 
2022 08 08 04 40 289  4.7  5.8  0.91  8.33  6.44 300 1017.1 999.0  16.3 999.0 99.0 99.00 
2022 08 08 04 50 287  4.9  5.8 99.00 99.00 99.00 999 1017.2 999.0  16.3 999.0 99.0 99.00 
2022 08 08 05 00 286  5.2  6.5 99.00 99.00 99.00 999 1017.3 999.0  16.4 999.0 99.0 99.00 
2022 08 08 05 10 289  5.3  6.4 99.00 99.00 99.00 999 1017.4 999.0  16.5 999.0 99.0 99.00 
2022 08 08 05 20 293  5.1  6.1 99.00 99.00 99.00 999 1017.5 999.0  16.5 999.0 99.0 99.00 
2022 08 08 05 30 290  5.3  6.5 99.00 99.00 99.00 999 1017.6 999.0  16.5 999.0 99.0 99.00 
2022 08 08 05 40 295  6.3  7.9  0.89  7.14  5.89 292 1017.5 999.0  16.6 999.0 99.0 99.00 
2022 08 08 05 50 294  5.9  7.6 99.00 99.00 99.00 999 1017.5 999.0  16.6 999.0 99.0 99.00 
2022 08 08 06 00 293  6.8  8.9 99.00 99.00 99.00 999 1017.5 999.0  16.6 999.0 99.0 99.00 
2022 08 08 06 10 299  6.6  8.5 99.00 99.00 99.00 999 1017.6 999.0  16.7 999.0 99.0 99.00 
2022 08 08 06 20 298  5.6  7.1 99.00 99.00 99.00 999 1017.5 999.0  16.7 999.0 99.0 99.00 
2022 08 08 06 30 303  5.4  6.6 99.00 99.00 99.00 999 1017.6 999.0  16.7 999.0 99.0 99.00 
2022 08 08 06 40 301  5.6  6.6  0.86  7.69  5.46 311 1017.5 999.0  16.6 999.0 99.0 99.00 
2022 08 08 06 50 296  5.3  6.4 99.00 99.00 99.00 999 1017.5 999.0  16.7 999.0 99.0 99.00 
